id	nloci	ann	ERS185082	ERS185252	ERS185068	ERS185036	ERS185470	ERS185473	ERS185400	ERS185403	ERS185125	ERS185102
514	0	repeat gene|repeat::scRNA;gene::TOP2A	194	188	458	117	29	45	44	66	53	36
515	0	repeat|repeat::scRNA	162	144	520	29	14	15	20	18	37	8
516	0	repeat|repeat::scRNA	18	0	14	329	0	0	0	0	175	3
517	0	|	20	25	94	0	0	0	0	3	0	0
518	0	repeat gene|repeat::scRNA;gene::SH2D6	498	346	1020	182	47	53	87	111	117	57
519	0	repeat gene|repeat::scRNA;gene::CSDE1,CSDE1,CSDE1,CSDE1,CSDE1,CSDE1;repeat::scRNA,Low_complexity;gene::BTBD9,BTBD9,BTBD9,BTBD9	128	40	216	56	8	21	15	22	13	9
520	0	repeat gene|repeat::scRNA;repeat::scRNA;gene::SNX4,SNX4;repeat::scRNA;gene::ERICH2;repeat::scRNA;gene::DIP2B	2568	2482	11851	2651	463	907	1171	782	1043	824
521	0	repeat gene|repeat::scRNA;repeat::scRNA;gene::MYO1D,MYO1D,MYO1D	306	179	1083	73	11	32	61	51	74	33
522	0	repeat gene|repeat::scRNA;gene::DOCK3	11	0	27	106	0	0	0	0	67	0
523	0	repeat gene|repeat::scRNA;gene::SGCZ,SGCZ,SGCZ,SGCZ	0	185	545	0	0	0	0	0	0	0
524	0	repeat gene|repeat::SINE;gene::SGIP1,SGIP1,SGIP1,SGIP1;repeat::SINE;gene::SGIP1,SGIP1,SGIP1,SGIP1	3	74	40	0	0	0	0	0	0	0
525	0	repeat gene|repeat::srpRNA;repeat::srpRNA;gene::RPS29	1100	1068	1461	1009	206	200	94	136	181	807
526	0	repeat gene|repeat::SINE;repeat::SINE;gene::HECTD4	52	123	218	13	6	18	0	3	0	20
527	0	|	2787	957	2324	400	198	105	469	81	100	5112
528	0	|	4968	1533	1986	774	444	200	274	89	133	7718
529	0	repeat gene|repeat::SINE;gene::PTPRD	118	26	49	17	0	3	0	0	0	217
530	0	repeat|repeat::LINE	1537	489	459	641	330	217	60	398	355	592
531	0	ncrna gene|ncrna::U36B;gene::RPL7A,SNORD36B	1509	303	739	696	116	122	547	113	116	920
532	0	repeat gene|repeat::SINE;gene::SPINK5,SPINK5,SPINK5;repeat::LTR;gene::SPINK5,SPINK5,SPINK5	429	2268	3616	1053	339	228	26	460	313	442
533	0	repeat gene|repeat::snRNA;gene::C12orf57,C12orf57,C12orf57,C12orf57,C12orf57,C12orf57	51	47	59	6	3	6	3	14	29	30
534	0	ncrna gene|ncrna::U36A;gene::SNORD36A,RPL7A;ncrna::U36A;gene::SNORD36A,RPL7A	2835	544	943	1268	434	467	970	456	540	1057
535	0	gene miRNA|gene::MIR423,MIR3184,NSRP1,NSRP1;miRNA::hsa-miR-423-5p,hsa-miR-423-3p,hsa-miR-3184-5p,hsa-miR-3184-3p	27280	9752	14700	13371	9435	5412	3360	6209	6620	9029
536	0	ncrna gene|ncrna::HBII-135;gene::SNORD65,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1	266	172	71	124	172	149	126	413	142	101
537	0	|	1700	1754	3545	1167	534	519	1195	813	286	931
538	0	|	377	14	246	117	6	11	67	0	5	1199
539	0	gene|gene::PCBD2	44	0	4	0	0	6	0	3	3	70
540	0	|	23	0	11	6	0	3	3	0	0	13
541	0	|	16	0	3	0	0	0	9	0	0	77
542	0	gene miRNA|gene::MIR103B2,MIR103A2,PANK2,PANK2,PANK2,PANK2,PANK2,PANK2;miRNA::hsa-miR-103a-2-5p,hsa-miR-103a-3p,hsa-miR-103b;gene::MIR103B1,MIR103A1,PANK3;miRNA::hsa-miR-103a-3p,hsa-miR-103b	21974	26053	25900	6776	4764	6264	3855	6191	5698	8834
543	0	gene miRNA|gene::MIR181A2,MIR181A2HG,NR6A1,NR6A1,NR6A1;miRNA::hsa-miR-181a-5p,hsa-miR-181a-2-3p;gene::MIR181A1,MIR181A1HG;miRNA::hsa-miR-181a-3p,hsa-miR-181a-5p	459262	40383	83845	133207	49374	71054	86746	254862	35277	54481
544	0	gene miRNA|gene::NANOS3,MIR181C,NANOS3,NANOS3;miRNA::hsa-miR-181c-5p,hsa-miR-181c-3p	3566	2394	3467	1079	3419	1183	824	2340	896	909
545	0	ncrna gene|ncrna::U30;gene::SNORD30,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1	5798	1380	2546	2105	651	1620	1063	1418	1461	2043
546	0	gene|gene::TPT1,TPT1,TPT1,SNORA31B	44	15	41	15	4	0	0	8	4	19
547	0	ncrna gene|ncrna::U69;gene::SNORA69,RPL39	243	255	111	296	325	190	36	92	162	374
548	0	repeat|repeat::scRNA;gene::CHM,CHM,CHM;repeat::scRNA,Simple_repeat;gene::LINC01599;repeat::Simple_repeat,scRNA;gene::PTDSS1,PTDSS1;repeat::Low_complexity;gene::PTDSS1,PTDSS1;repeat::scRNA,Low_complexity;gene::PTDSS1,PTDSS1;repeat::scRNA;gene::PTDSS1,PTDSS1;repeat::scRNA;gene::FNDC3A,FNDC3A,FNDC3A;repeat::scRNA;gene::SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5;repeat::scRNA;gene::SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5;repeat::LINE,scRNA;gene::SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5,SLC26A5;repeat::scRNA;gene::PRKCI;repeat::scRNA;gene::PRKCI	421	582	1799	371	157	145	107	121	212	179
549	0	repeat|repeat::scRNA;repeat::scRNA	27	26	93	0	0	0	0	0	0	3
550	0	repeat gene|repeat::LINE,scRNA;repeat::scRNA;gene::NFX1,NFX1	65	28	69	38	8	4	0	9	12	18
551	0	repeat gene|repeat::scRNA;repeat::scRNA;gene::KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1,KRIT1	196	62	427	30	14	10	18	11	9	12
552	0	repeat|repeat::scRNA	8510	6400	15831	4964	2197	2449	1319	1593	3264	4047
553	0	repeat|repeat::scRNA	0	31	84	0	0	0	0	0	0	0
554	0	repeat gene|repeat::scRNA;gene::SRP54-AS1;repeat::scRNA;gene::PWRN4	12	106	238	0	0	0	0	0	0	0
555	0	repeat gene|repeat::scRNA,Simple_repeat;gene::FOXN3;repeat::scRNA;gene::FOXN3	270	106	374	53	18	20	30	37	22	40
556	0	repeat gene|repeat::scRNA;gene::ULK4,ULK4,ULK4,ULK4;repeat::scRNA;gene::TRIM2,TRIM2,TRIM2,TRIM2,TRIM2,TRIM2,TRIM2,TRIM2,TRIM2;repeat::scRNA;gene::TRIM2,TRIM2,TRIM2,TRIM2,TRIM2,TRIM2,TRIM2,TRIM2,TRIM2	1615	449	1493	615	356	237	154	349	376	266
557	0	repeat|repeat::scRNA;gene::INO80D;repeat::scRNA;gene::DENR;repeat::scRNA;gene::LRRC59;repeat::LTR,scRNA;gene::DNAJC27-AS1;repeat::Low_complexity,scRNA;gene::DNAJC27-AS1;repeat::scRNA,LTR;gene::TMOD3;repeat::scRNA;gene::LOC105377924;repeat::scRNA,Low_complexity;gene::LOC105377924;repeat::scRNA;gene::GNB5,GNB5;repeat::scRNA,Low_complexity;gene::GNB5,GNB5;repeat::Low_complexity,scRNA;gene::CXADRP3;repeat::scRNA;gene::UHRF1BP1;repeat::scRNA;gene::GPR156,GPR156;repeat::scRNA;gene::TOPBP1;repeat::Low_complexity,scRNA;gene::TOPBP1;repeat::scRNA,Low_complexity;gene::TOPBP1;repeat::scRNA;gene::TANC1,TANC1,TANC1,TANC1,TANC1,TANC1,TANC1;repeat::scRNA;gene::TANC1,TANC1,TANC1,TANC1,TANC1,TANC1,TANC1;repeat::scRNA,Low_complexity;gene::TANC1,TANC1,TANC1,TANC1,TANC1,TANC1,TANC1;repeat::scRNA;gene::QRFPR;repeat::Low_complexity,scRNA;gene::WDR7,WDR7;repeat::LINE,scRNA;gene::WDR7,WDR7;repeat::LINE,scRNA;gene::LOC100288637,LOC100288637,LOC100288637;repeat::scRNA;gene::LOC100288637,LOC100288637,LOC100288637;repeat::scRNA;gene::KCNK4,KCNK4,KCNK4,KCNK4,KCNK4-TEX40	183	247	1093	131	48	78	36	41	64	82
558	0	repeat gene|repeat::scRNA;gene::MAP3K7CL,MAP3K7CL,MAP3K7CL,MAP3K7CL,MAP3K7CL,MAP3K7CL,MAP3K7CL;repeat::scRNA;gene::MAP3K7CL,MAP3K7CL,MAP3K7CL,MAP3K7CL,MAP3K7CL,MAP3K7CL,MAP3K7CL;repeat::scRNA;gene::MAP3K7CL,MAP3K7CL,MAP3K7CL,MAP3K7CL,MAP3K7CL,MAP3K7CL,MAP3K7CL	15	0	0	274	0	0	0	0	191	0
559	0	ncrna repeat gene|ncrna::U17a;repeat::snRNA;gene::SNHG3,RCC1,RCC1,RCC1,SNHG3	50	51	19	12	13	3	3	0	3	43
560	0	gene|gene::PCBD2	41	33	22	0	0	3	3	0	0	70
561	0	|	2781	724	438	514	303	153	165	46	103	4294
562	0	ncrna gene|ncrna::ACA3;gene::SNORA3A,RPL27A	56	111	116	48	30	3	4	20	7	36
563	0	gene|gene::RMRP	505	383	704	196	171	24	44	36	21	937
564	0	ncrna gene|ncrna::U35A;gene::RPL13A,RPL13AP5,SNORD35A,RPL13A,RPL13A	66	345	437	24	27	7	0	0	0	31
565	0	gene miRNA|gene::MIR10B;miRNA::hsa-miR-10b-5p	137	66	444	88	0	17	192	23	17	121
566	0	tRNA repeat|tRNA::tRNA-Asp-GTC-2-9;repeat::tRNA;tRNA::tRNA-Asp-GTC-2-1;repeat::tRNA;tRNA::tRNA-Asp-GTC-2-2;repeat::tRNA;tRNA::tRNA-Asp-GTC-2-3;repeat::tRNA;tRNA::tRNA-Asp-GTC-2-10;repeat::tRNA;tRNA::tRNA-Asp-GTC-2-4;repeat::tRNA;tRNA::tRNA-Asp-GTC-2-5;repeat::tRNA;tRNA::tRNA-Asp-GTC-2-8;repeat::tRNA;gene::LTA4H,LTA4H;tRNA::tRNA-Asp-GTC-2-7;repeat::tRNA;gene::LTA4H,LTA4H;tRNA::tRNA-Asp-GTC-2-11;repeat::tRNA;gene::LINC00324;tRNA::tRNA-Asp-GTC-2-6;repeat::tRNA;gene::LINC00324	1075	3254	3415	341	247	171	86	288	181	755
567	0	tRNA repeat gene|tRNA::tRNA-Asp-GTC-1-1;repeat::tRNA;gene::LINC02453	32	100	122	6	3	0	0	0	0	0
568	0	ncrna gene|ncrna::HBI-43;gene::SNX5,SNX5,SNORD17,SNX5	357	211	111	264	177	207	115	154	126	168
569	0	gene|gene::HIST1H2BD,HIST1H2BD	19	0	7	8	0	0	12	0	0	15
570	0	gene miRNA|gene::MIR26A2,CTDSP2;miRNA::hsa-miR-26a-5p,hsa-miR-26a-2-3p;gene::MIR26A1,CTDSPL,CTDSPL;miRNA::hsa-miR-26a-5p,hsa-miR-26a-1-3p	34554	18269	18549	16414	23812	13264	6885	15592	13245	9325
571	0	|	896	18	212	203	3	3	259	3	0	1748
572	0	gene|gene::GCDH,GCDH,GCDH,GCDH	554	163	140	183	182	167	157	216	210	60
573	0	repeat gene|repeat::SINE;gene::LRRTM4,LRRTM4,LRRTM4,LRRTM4	13	0	3	0	0	183	0	388	0	35
574	0	gene miRNA|gene::MIR142,TSPOAP1-AS1,TSPOAP1-AS1,TSPOAP1-AS1,TSPOAP1-AS1;miRNA::hsa-miR-142-5p,hsa-miR-142-3p	110950	39198	44074	42659	35417	27040	15072	58128	42366	41092
575	0	ncrna gene|ncrna::U26;gene::SNORD26,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1	7155	3461	5776	3054	1007	1207	1776	1149	1085	1755
576	0	gene miRNA|gene::MIR551B,EGFEM1P;miRNA::hsa-miR-551b-5p,hsa-miR-551b-3p	20	84	129	6	4	3	0	7	3	3
577	0	gene|gene::HIST1H4C	10	0	17	3	0	0	9	0	0	33
578	0	gene miRNA|gene::MIR99B,SPACA6P-AS,SPACA6;miRNA::hsa-miR-99b-5p	96	25	5	113	248	117	42	228	23	76
579	0	ncrna repeat|ncrna::U3-2;repeat::snRNA;ncrna::U3-2B;repeat::snRNA;ncrna::U3-3;repeat::snRNA;ncrna::U3;repeat::snRNA	4882	3497	4264	2444	862	1115	674	1134	688	3880
580	0	ncrna gene|ncrna::HBII-142;gene::SNORD66,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1	2642	550	675	1303	450	459	334	570	296	846
581	0	ncrna gene|ncrna::U33;gene::RPL13AP5,SNORD33,RPL13A,RPL13A,RPL13A	6212	2400	2572	3342	1096	819	228	776	823	2273
582	0	gene miRNA|gene::MIRLET7F1;miRNA::hsa-let-7f-1-3p	65	51	133	38	14	27	25	11	31	27
583	0	ncrna gene|ncrna::U21;gene::RPL5,RPL5,FAM69A,SNORD21	770	416	443	579	235	321	238	251	292	203
584	0	gene miRNA|gene::MIR132;miRNA::hsa-miR-132-5p,hsa-miR-132-3p	570	995	154	97	521	127	41	228	176	339
585	0	ncrna gene|ncrna::ACA48;gene::EIF4A1,SNORA48,SENP3-EIF4A1,EIF4A1	4	0	3	3	0	0	4	0	0	31
586	0	gene miRNA|gene::SREBF1,MIR33B,SREBF1,SREBF1;miRNA::hsa-miR-33b-5p,hsa-miR-33b-3p	66	66	71	24	16	27	8	14	18	12
587	0	gene miRNA|gene::MIR150;miRNA::hsa-miR-150-5p,hsa-miR-150-3p	1978	1829	342	291	89	82	63	147	105	71
588	0	ncrna gene|ncrna::U50;gene::SNHG5,SNORD50A	10378	2324	5140	7159	3329	2261	3021	1589	2076	5435
589	0	gene|gene::TMSB4X;gene::CCSER1	52	0	79	25	0	0	7	7	3	117
590	0	gene miRNA|gene::MIR17HG,MIR17HG,MIR20A;miRNA::hsa-miR-20a-5p,hsa-miR-20a-3p	2984	5613	3212	1187	1097	1575	1072	1160	2031	1524
591	0	gene miRNA|gene::MIR20B;miRNA::hsa-miR-20b-5p,hsa-miR-20b-3p	393	316	1839	261	0	199	610	278	38	16
592	0	gene miRNA|gene::MIR106A;miRNA::hsa-miR-106a-5p,hsa-miR-106a-3p	112	178	1026	91	0	56	155	102	8	6
593	0	gene miRNA|gene::MIR17,MIR17HG,MIR17HG;miRNA::hsa-miR-17-5p,hsa-miR-17-3p	4426	5722	7060	2121	1436	1768	1309	1454	1852	1593
594	0	ncrna gene|ncrna::SNORD121B;gene::SNORD121B,UBAP2,UBAP2,UBAP2	9	216	284	0	6	0	0	0	0	7
595	0	gene miRNA|gene::MIR21,VMP1,VMP1,VMP1,VMP1,VMP1,VMP1,VMP1,VMP1,VMP1,VMP1;miRNA::hsa-miR-21-5p,hsa-miR-21-3p	96357	83990	58446	35930	39193	34942	24756	39822	53114	48089
596	0	gene miRNA|gene::MIR148A;miRNA::hsa-miR-148a-5p,hsa-miR-148a-3p	120132	89192	76118	63549	21097	48264	36212	22377	44734	51213
597	0	|	62	0	0	0	0	0	0	0	0	0
598	0	gene|gene::RNA45SN1,RNA45SN4,RNA45SN2,RNA45SN3,LOC100507412,RNA45SN5;gene::RNA45SN1,RNA45SN4,RNA45SN2,RNA45SN3,LOC100507412,RNA45SN5	300	8	291	229	31	34	24	3	10	1210
599	0	ncrna gene|ncrna::U49A;gene::LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,SNORD49A,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1	213	269	360	95	83	48	20	28	79	144
600	0	gene miRNA|gene::MIR296;miRNA::hsa-miR-296-5p,hsa-miR-296-3p	68	82	135	30	25	19	8	11	9	16
601	0	gene|gene::MIR6724-1,MIR6724-2,MIR6724-3,MIR6724-4,LOC100507412;gene::MIR6724-3,MIR6724-4,MIR6724-1,MIR6724-2	87	24	30	25	14	0	12	7	0	0
602	0	ncrna gene|ncrna::HBII-336;gene::SNHG26,SNORD93	36839	9464	9167	32336	2265	13524	11905	9029	14207	15794
603	0	gene|gene::VTRNA1-1	25263	2400	3324	2109	637	1138	554	2320	3311	1551
604	0	repeat gene|repeat::SINE;gene::SPRY3	0	0	0	0	0	0	0	0	3	0
605	0	repeat gene|repeat::rRNA;gene::MAEL,MAEL,MAEL	285	0	0	22	4	4	6	3	0	87
606	0	repeat gene|repeat::rRNA;gene::SGK1	18	15	3	50	0	0	7	0	0	33
607	0	repeat|repeat::SINE,rRNA;gene::MIR7641-2;repeat::SINE,rRNA;gene::MIR7641-2;repeat::SINE,rRNA;gene::MIR7641-2;repeat::SINE,rRNA;gene::MIR7641-2;repeat::SINE,rRNA;gene::MIR7641-2;repeat::SINE,rRNA;gene::MIR7641-2,DUSP5P1,RHOU;repeat::SINE,rRNA;gene::MIR7641-2;repeat::SINE,rRNA;gene::MIR7641-2;repeat::SINE,rRNA;gene::MIR7641-2;repeat::SINE,rRNA;gene::MIR7641-2;repeat::SINE,rRNA;gene::MIR7641-2;repeat::SINE,rRNA;gene::MIR7641-2;repeat::rRNA,SINE;gene::MIR7641-2;repeat::SINE,rRNA;gene::MIR7641-2;repeat::SINE,rRNA;gene::MIR7641-2;repeat::rRNA,SINE;gene::MIR7641-2;repeat::SINE,rRNA;gene::MIR7641-2	144261	54268	64340	96597	38440	24402	11096	12457	18004	241610
608	0	repeat|repeat::rRNA	36	10	13	275	11	4	0	0	57	126
609	0	repeat gene|repeat::rRNA;gene::FANCC,FANCC,FANCC	35	6	5	175	48	0	8	0	47	51
610	0	gene|gene::TALAM1,MALAT1,MALAT1,MALAT1	45	0	21	4	0	0	8	0	0	50
611	0	ncrna gene|ncrna::U50B;gene::SNHG5,SNORD50B	1747	268	540	940	606	392	354	180	368	1053
612	0	|	305	77	182	85	40	18	154	19	53	633
613	0	gene miRNA|gene::ANK1,ANK1,ANK1,ANK1,ANK1,ANK1,MIR486-1,MIR486-2,ANK1,ANK1;miRNA::hsa-miR-486-5p,hsa-miR-486-3p,hsa-miR-486-5p,hsa-miR-486-3p;gene::MIR486-1,MIR486-2,ANK1,ANK1,ANK1,ANK1,ANK1,ANK1,ANK1,ANK1;miRNA::hsa-miR-486-5p,hsa-miR-486-3p,hsa-miR-486-5p,hsa-miR-486-3p	22542	8308	75103	24315	2108	14027	6349	9611	6283	8789
614	0	repeat miRNA gene|repeat::LINE;miRNA::hsa-miR-576-5p,hsa-miR-576-3p;gene::SEC24B,SEC24B,SEC24B,SEC24B,SEC24B	205	89	197	86	49	42	56	67	41	32
615	0	tRNA repeat|tRNA::tRNA-Ser-GCT-6-1;repeat::tRNA	651	228	212	191	111	108	86	193	151	143
616	0	tRNA repeat|tRNA::tRNA-Ser-AGA-1-1;repeat::tRNA;tRNA::tRNA-Ser-AGA-2-1;repeat::tRNA;tRNA::tRNA-Ser-AGA-2-2;repeat::tRNA;tRNA::tRNA-Ser-AGA-2-6;repeat::tRNA;gene::CTC1,CTC1	3714	2172	4922	1597	833	593	48	1282	812	1516
617	0	tRNA repeat|tRNA::tRNA-Ser-GCT-4-2;repeat::tRNA	129	22	138	29	27	62	14	55	79	30
618	0	tRNA repeat|tRNA::tRNA-Ser-CGA-1-1;repeat::tRNA	9	17	33	32	15	10	3	4	0	31
619	0	tRNA repeat|tRNA::tRNA-Ser-GCT-5-1;repeat::tRNA	25	10	15	32	0	4	0	15	9	9
620	0	tRNA repeat gene|tRNA::tRNA-Ser-GCT-3-1;repeat::tRNA;gene::LOC102724064	27	0	42	12	0	0	0	3	0	6
621	0	tRNA repeat miRNA gene|tRNA::tRNA-Ser-GCT-4-3;repeat::tRNA;miRNA::hsa-miR-4521;gene::MIR4521	111	94	289	42	21	17	38	20	28	20
622	0	gene miRNA|gene::MIR212;miRNA::hsa-miR-212-3p,hsa-miR-212-5p	43	96	17	4	68	11	3	22	30	49
623	0	gene miRNA|gene::MIR30D;miRNA::hsa-miR-30d-5p,hsa-miR-30d-3p	50945	16486	34914	26193	12418	19858	13150	35512	18675	11419
624	0	ncrna gene|ncrna::U28;gene::SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNORD28,SNHG1,SNHG1,SNHG1	3773	2879	8264	875	212	196	1629	123	160	2543
625	0	ncrna gene|ncrna::U102;gene::RPL21P28,SNORD102,RPL21	2169	1810	2565	1451	292	190	432	203	184	652
626	0	gene miRNA|gene::MIR320A;miRNA::hsa-miR-320a	5309	5072	4168	4259	1314	1887	819	2100	1276	2553
627	0	gene miRNA|gene::MIRLET7D,MIRLET7DHG,MIRLET7DHG;miRNA::hsa-let-7d-5p	5686	9705	10016	3729	2454	3096	802	3408	2681	2088
628	0	gene miRNA|gene::MIRLET7B,MIRLET7BHG,MIRLET7BHG;miRNA::hsa-let-7b-5p	2024	232	1380	457	438	718	148	520	481	45
629	0	gene miRNA|gene::MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG,MIRLET7C,MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG;miRNA::hsa-let-7c-5p	197	2506	2089	57	7	67	8	89	11	78
630	0	gene miRNA|gene::MIRLET7F1;miRNA::hsa-let-7f-5p;gene::MIRLET7F2,HUWE1;miRNA::hsa-let-7f-5p	95199	82714	75592	36091	41301	33744	14952	34252	38422	43242
631	0	gene miRNA|gene::MIRLET7A3,MIRLET7BHG,MIRLET7BHG;miRNA::hsa-let-7a-5p;gene::MIRLET7A2,MIR100HG,MIR100HG,MIR100HG,MIR100HG,MIR100HG,MIR100HG,MIR100HG,MIR100HG,MIR100HG,MIR100HG,MIR100HG,MIR100HG,MIR100HG,MIR100HG;miRNA::hsa-let-7a-5p;gene::MIRLET7A1;miRNA::hsa-let-7a-5p	112198	79377	74776	67187	34131	57873	17675	51901	47056	31249
632	0	gene miRNA|gene::MIRLET7B,MIRLET7BHG,MIRLET7BHG;miRNA::hsa-let-7b-3p	72	54	38	121	30	52	79	44	102	42
633	0	ncrna gene|ncrna::U15B;gene::RPS3,RPS3,RPS3,RPS3,SNORD15B	54	183	362	7	9	7	4	8	0	31
634	0	ncrna gene|ncrna::U42A;gene::SNORD42A,RPL23A	864	338	884	464	54	393	195	106	113	301
635	0	repeat gene|repeat::tRNA;gene::TOR3A	1772	298	807	673	323	221	22	623	262	534
636	0	tRNA repeat|tRNA::tRNA-Gln-TTG-3-3;repeat::tRNA;tRNA::tRNA-Gln-TTG-1-1;repeat::tRNA;tRNA::tRNA-Gln-TTG-3-2;repeat::tRNA;tRNA::tRNA-Gln-TTG-3-1;repeat::tRNA	1943	250	524	778	382	717	381	509	512	566
637	0	repeat|tRNA::tRNA-Gln-CTG-1-3;repeat::tRNA;tRNA::tRNA-Gln-CTG-1-3;repeat::tRNA;tRNA::tRNA-Gln-CTG-1-3;repeat::tRNA;tRNA::tRNA-Gln-CTG-1-3;repeat::tRNA;tRNA::tRNA-Gln-CTG-1-4;repeat::tRNA;tRNA::tRNA-Gln-CTG-1-4;repeat::tRNA;tRNA::tRNA-Gln-CTG-1-1;repeat::tRNA;tRNA::tRNA-Gln-CTG-1-1;repeat::tRNA;tRNA::tRNA-Gln-CTG-1-2;repeat::tRNA;tRNA::tRNA-Gln-CTG-1-5;repeat::tRNA;tRNA::tRNA-Gln-CTG-2-1;repeat::tRNA	10092	2869	5904	3053	1663	2571	1326	2854	2182	2407
638	0	gene miRNA|gene::MIR3615,SLC9A3R1;miRNA::hsa-miR-3615	623	115	195	252	168	127	24	176	158	58
639	0	gene miRNA|gene::MIR328,ELMO3;miRNA::hsa-miR-328-3p	82	42	32	44	19	21	13	37	39	72
640	0	gene ncrna|gene::C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,SNORD52,C6orf48,C6orf48,C6orf48;gene::C6orf48,SNORD52,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48;ncrna::U52;gene::C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,SNORD52,C6orf48,C6orf48,C6orf48;ncrna::U52;gene::SNORD52,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48;ncrna::U52;gene::C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,SNORD52;ncrna::U52	1670	1971	2432	558	566	359	335	463	582	456
641	0	gene miRNA|gene::MIR182;miRNA::hsa-miR-182-5p,hsa-miR-182-3p	1624	807	4663	1126	371	1145	225	871	1438	751
642	0	gene miRNA|gene::MIR106B,MCM7,MCM7,MCM7;miRNA::hsa-miR-106b-5p,hsa-miR-106b-3p	3872	2103	2944	1099	811	614	556	959	785	923
643	0	ncrna repeat gene|ncrna::U8;repeat::snRNA;gene::TMEM107,TMEM107,TMEM107,TMEM107,TMEM107,TMEM107	291	801	1115	74	304	412	287	431	87	364
644	0	repeat|repeat::snRNA	3130	201	755	544	14	175	235	0	333	2199
645	0	|	108	123	399	353	97	96	73	98	29	103
646	0	|	2139	1322	2270	3585	1543	1457	1166	1765	457	1618
647	0	repeat gene|repeat::LINE;gene::EGFR,EGFR,EGFR,EGFR,EGFR,EGFR,EGFR,EGFR	76563	14066	36125	62475	19119	19301	11686	27282	9390	24485
648	0	gene|gene::ENO1,ENO1,ENO1	10	0	9	3	0	0	0	0	0	25
649	0	tRNA repeat|tRNA::tRNA-Arg-CCG-2-1;repeat::tRNA	24	13	19	3	7	0	3	9	6	19
650	0	ncrna gene|ncrna::HBII-276;gene::SNHG6,SNORD87,SNHG6,SNHG6,SNHG6	45	107	183	26	36	13	15	7	6	40
651	0	gene|gene::PCBD2	13	0	10	3	3	3	7	0	0	47
652	0	gene|gene::PCBD2	52	0	38	9	0	0	10	0	0	80
653	0	gene|gene::PCBD2	0	0	7	0	0	0	0	0	0	80
654	0	|	58166	12026	24069	12352	2112	3225	13803	3732	3187	77627
